day,id,reason
7874,35,war
7874,188,war
7874,130,war
7874,69,war
7874,148,war
7875,418,war
7875,314,war
7875,236,war
7875,412,war
7875,298,war
7875,341,war
7875,256,war
7875,459,war
7875,417,war
7875,224,war
7875,339,war
7875,385,war
7875,73,war
7875,113,war
7875,309,war
7876,421,war
7876,317,war
7876,454,war
7876,329,war
7876,438,war
7876,316,war
7876,337,war
7876,401,war
7876,262,war
7876,379,war
7876,366,war
7876,152,war
7876,151,war
7877,23,war
7877,345,war
7877,288,war
7877,392,war
7877,20,war
7877,272,war
7877,400,war
7877,391,war
7877,244,war
7877,398,war
7877,127,war
7877,132,war
7878,457,war
7878,189,war
7878,363,war
7878,350,war
7878,326,war
7878,338,war
7878,276,war
7878,293,war
7878,441,war
7878,347,war
7878,97,war
7878,159,war
7879,182,war
7879,376,war
7879,303,war
7879,284,war
7879,312,war
7879,388,war
7879,383,war
7879,220,war
7879,294,war
7879,406,war
7879,88,war
7879,146,war
7880,429,war
7880,404,war
7880,281,war
7880,364,war
7880,267,war
7880,374,war
7880,313,war
7880,407,war
7880,274,war
7880,119,war
7880,104,war
7881,373,war
7881,413,war
7881,336,war
7881,415,war
7881,443,war
7881,271,war
7881,422,war
7881,212,war
7881,165,war
7882,37,war
7882,231,war
7882,121,war
7883,202,war
7883,451,war
7883,308,war
7884,402,war
7884,325,war
7884,111,war
7885,18,war
7885,33,war
7885,169,war
7940,458,dehydration
7951,349,war
7951,225,war
7951,180,war
7952,207,war
7952,394,war
7952,259,war
7952,370,war
7952,416,war
7952,434,war
7952,302,war
7952,476,war
7952,375,war
7952,530,war
7952,4,war
7952,428,war
7952,497,war
7952,147,war
7953,481,war
7953,396,war
7953,513,war
7953,572,war
7953,477,war
7953,469,war
7953,242,war
7953,561,war
7953,470,war
7953,516,war
7953,519,war
7953,399,war
7953,573,war
7953,178,war
7954,368,war
7954,450,war
7954,570,war
7954,534,war
7954,393,war
7954,209,war
7954,270,war
7954,542,war
7954,257,war
7954,557,war
7954,357,war
7954,6,war
7954,321,war
7954,535,war
7954,123,war
7955,45,war
7955,515,war
7955,387,war
7955,328,war
7955,575,war
7955,456,war
7955,500,war
7955,472,war
7955,627,war
7955,300,war
7955,228,war
7955,560,war
7955,503,war
7955,615,war
7955,72,war
7956,506,war
7956,253,war
7956,630,war
7956,617,war
7956,567,war
7956,432,war
7956,435,war
7956,246,war
7956,568,war
7956,563,war
7956,539,war
7956,332,war
7956,595,war
7956,115,war
7957,327,war
7957,423,war
7957,334,war
7957,389,war
7957,585,war
7957,512,war
7957,473,war
7957,566,war
7957,545,war
7957,526,war
7957,263,war
7957,494,war
7957,63,war
7958,596,war
7958,482,war
7958,509,war
7958,616,war
7958,16,war
7958,607,war
7958,520,war
7958,378,war
7958,577,war
7958,633,war
7958,471,war
7958,50,war
7959,233,war
7959,492,war
7959,597,war
7959,307,war
7959,553,war
7959,578,war
7959,501,war
7959,361,war
7959,631,war
7959,551,war
7959,143,war
7960,403,war
7960,333,war
7960,420,war
7960,354,war
7960,425,war
7960,504,war
7960,343,war
7960,489,war
7960,590,war
7960,538,war
7960,166,war
7961,528,war
7961,511,war
7961,495,war
7961,602,war
7961,331,war
7961,569,war
7961,499,war
7961,463,war
7961,510,war
7961,483,war
7961,76,war
7962,614,war
7962,610,war
7962,608,war
7962,462,war
7962,540,war
7962,498,war
7962,335,war
7962,381,war
7962,315,war
7962,81,war
7963,544,war
7963,448,war
7963,609,war
7963,255,war
7963,505,war
7963,564,war
7963,525,war
7963,593,war
7963,68,war
7966,621,war
7966,522,war
7967,362,war
7967,581,war
7968,475,war
7968,240,war
7968,205,war
7968,650,war
7968,330,war
7968,647,war
7968,223,war
7968,651,war
7968,661,war
7969,484,war
7969,22,war
7969,626,war
7969,449,war
7969,601,war
7969,532,war
7969,474,war
7969,670,war
7971,468,war
7971,455,war
7975,632,war
7975,342,war
7978,461,war
7978,592,war
7998,430,war
7998,431,war
8007,547,war
8007,552,war
8009,611,war
8009,659,war
8013,663,war
8013,624,war
8014,636,war
8014,672,war
8015,637,war
8015,185,war
8016,464,war
8016,346,war
8019,536,war
8019,517,war
8021,684,war
8021,645,war
8023,351,war
8023,629,war
8024,445,war
8024,546,war
8025,559,war
8025,384,war
8028,493,war
8028,673,war
8029,675,war
8029,682,war
8035,502,war
8035,652,war
8036,318,war
8036,662,war
8037,521,war
8037,646,war
8041,395,war
8041,427,war
8042,676,war
8042,9,war
8043,640,war
8043,643,war
8044,386,war
8044,579,war
8046,705,war
8046,410,war
8047,269,war
8047,709,war
8048,405,war
8048,656,war
8049,576,war
8049,382,war
8050,490,war
8050,508,war
8052,642,war
8052,693,war
8054,214,war
8054,698,war
8055,735,war
8055,523,war
8056,496,war
8056,524,war
8057,687,war
8057,582,war
8058,649,war
8058,691,war
8059,686,war
8059,222,war
8064,580,war
8064,677,war
8065,738,war
8065,571,war
8066,352,war
8066,703,war
8074,440,war
8074,730,war
8074,442,war
8074,717,war
8074,721,war
8074,699,war
8075,356,war
8075,714,war
8075,322,war
8075,409,war
8075,654,war
8075,199,war
8076,355,war
8076,625,war
8076,606,war
8076,279,war
8076,419,war
8076,634,war
8080,690,war
8080,537,war
8080,192,war
8080,685,war
8080,745,war
8080,605,war
8081,767,war
8081,380,war
8081,319,war
8081,695,war
8081,444,war
8081,310,war
8090,702,war
8090,782,war
8090,320,war
8090,491,war
8090,622,war
8090,565,war
8109,620,war
8109,299,war
8110,452,war
8110,722,war
8111,487,war
8111,360,war
8112,758,war
8112,768,war
8112,197,war
8112,619,war
8112,759,war
8112,488,war
8112,777,war
8112,710,war
8112,194,war
8113,588,war
8113,718,war
8113,467,war
8113,369,war
8113,751,war
8113,701,war
8113,776,war
8113,466,war
8117,784,war
8117,486,war
8120,603,war
8120,771,war
8122,664,war
8122,696,war
8123,485,war
8123,769,war
8128,763,war
8128,773,war
8135,358,war
8135,587,war
8136,706,war
8136,757,war
8140,756,war
8140,665,war
8143,790,war
8143,678,war
8147,666,war
8147,734,war
8173,531,war
8173,558,war
8181,803,war
8181,527,war
8185,785,war
8185,836,war
8186,681,war
8186,217,war
8187,811,war
8187,728,war
8188,725,war
8188,781,war
8190,713,war
8190,743,war
8193,733,war
8193,839,war
8195,529,war
8195,613,war
8196,679,war
8196,598,war
8197,367,war
8197,744,war
8202,815,war
8202,778,war
8204,688,war
8204,292,war
8205,729,war
8205,750,war
8206,411,war
8206,727,war
8207,724,war
8207,660,war
8208,805,war
8208,799,war
8209,648,war
8209,453,war
8212,797,war
8212,548,war
8214,254,war
8214,752,war
8216,822,war
8216,749,war
8218,206,war
8218,792,war
8220,832,war
8220,323,war
8221,283,war
8221,747,war
8222,740,war
8222,841,war
8223,277,war
8223,12,war
8307,810,war
8307,248,war
8307,549,war
8307,227,war
8307,669,war
8307,816,war
8307,414,war
8307,817,war
8307,550,war
8308,446,war
8308,739,war
8308,479,war
8308,700,war
8308,826,war
8308,842,war
8308,827,war
8308,221,war
8363,786,war
8363,807,war
8363,436,war
8363,870,war
8363,753,war
8363,857,war
8363,674,war
8363,829,war
8363,905,war
8364,800,war
8364,874,war
8364,586,war
8364,904,war
8364,858,war
8364,732,war
8364,726,war
8364,844,war
8377,266,war
8377,848,war
8377,424,war
8377,584,war
8377,886,war
8377,845,war
8377,868,war
8377,897,war
8377,195,war
8378,715,war
8378,518,war
8378,908,war
8378,808,war
8378,840,war
8378,641,war
8378,612,war
8378,694,war
8391,712,war
8391,543,war
8391,668,war
8391,755,war
8391,831,war
8391,907,war
8391,748,war
8391,447,war
8467,594,war
8467,365,war
8467,478,war
8467,906,war
8467,798,war
8467,600,war
8467,720,war
8467,465,war
8467,311,war
8468,667,war
8468,591,war
8468,554,war
8468,655,war
8468,875,war
8468,902,war
8468,644,war
8468,881,war
8561,911,war
8561,855,war
8561,931,war
8561,834,war
8561,820,war
8561,638,war
8561,950,war
8561,930,war
8561,390,war
8562,873,war
8562,940,war
8562,268,war
8562,813,war
8562,599,war
8562,937,war
8562,623,war
8562,433,war
8740,707,war
8740,851,war
8740,689,war
8740,898,war
8740,589,war
8740,264,war
8740,883,war
8740,972,war
8740,804,war
8741,574,war
8741,936,war
8741,956,war
8741,921,war
8741,837,war
8741,618,war
8741,779,war
8741,912,war
8774,556,war
8774,765,war
8774,780,war
8774,882,war
8774,876,war
8774,918,war
8774,853,war
8774,514,war
8904,954,war
8904,966,war
8904,955,war
8904,791,war
8904,711,war
8904,963,war
8904,959,war
8904,716,war
8916,775,war
8916,914,war
8916,957,war
8916,889,war
8916,976,war
8916,814,war
8916,981,war
8916,859,war
8967,746,war
8967,760,war
8967,928,war
8967,604,war
8967,951,war
8967,821,war
8967,872,war
8967,977,war
8989,723,war
8989,324,war
8989,770,war
8989,1001,war
8989,793,war
8989,945,war
8989,969,war
8989,658,war
9072,922,war
9072,863,war
9072,408,war
9072,812,war
9072,439,war
9072,737,war
9072,305,war
9072,989,war
9072,864,war
9073,923,war
9073,657,war
9073,802,war
9073,835,war
9073,850,war
9073,924,war
9073,762,war
9073,884,war
9182,671,war
9182,891,war
9182,980,war
9182,901,war
9182,1014,war
9182,973,war
9182,719,war
9182,913,war
9182,999,war
9183,818,war
9183,1016,war
9183,772,war
9183,986,war
9183,533,war
9183,988,war
9183,861,war
9183,38,war
9349,916,war
9349,862,war
9349,801,war
9349,856,war
9349,984,war
9349,978,war
9349,1086,war
9349,1055,war
9349,1124,war
9349,1049,war
9349,1065,war
9349,1071,war
9349,1129,war
9349,1053,war
9350,925,war
9350,965,war
9350,938,war
9350,1020,war
9350,885,war
9350,1005,war
9350,1133,war
9350,1091,war
9350,1092,war
9350,1105,war
9350,1143,war
9350,1149,war
9350,1156,war
9350,1181,war
9350,1141,war
9350,1069,war
9351,825,war
9351,372,war
9351,766,war
9351,830,war
9351,555,war
9351,1013,war
9351,953,war
9351,975,war
9351,1152,war
9351,1102,war
9351,1167,war
9351,1080,war
9351,1123,war
9351,1093,war
9351,1140,war
9351,1136,war
9351,1047,war
9351,1122,war
9351,1153,war
9352,1003,war
9352,562,war
9352,377,war
9352,1017,war
9352,704,war
9352,796,war
9352,890,war
9352,1175,war
9352,1157,war
9352,1168,war
9352,1183,war
9352,1252,war
9352,1244,war
9352,1171,war
9352,1210,war
9352,1230,war
9352,1198,war
9352,1229,war
9352,1226,war
9352,1098,war
9352,1050,war
9353,1031,war
9353,943,war
9353,583,war
9353,849,war
9353,941,war
9353,909,war
9353,1021,war
9353,995,war
9353,985,war
9353,824,war
9353,1270,war
9353,1250,war
9353,1227,war
9353,1178,war
9353,1245,war
9353,1238,war
9353,1161,war
9353,1232,war
9353,1158,war
9353,1170,war
9353,1074,war
9353,1271,war
9353,1128,war
9353,1126,war
9354,1002,war
9354,1022,war
9354,742,war
9354,944,war
9354,1000,war
9354,1025,war
9354,854,war
9354,979,war
9354,635,war
9354,1103,war
9354,1311,war
9354,1125,war
9354,1258,war
9354,1185,war
9354,1163,war
9354,1215,war
9354,1207,war
9354,1034,war
9354,1110,war
9354,1165,war
9354,1233,war
9354,1293,war
9354,1166,war
9354,1083,war
9354,1262,war
9354,1130,war
9355,974,war
9355,774,war
9355,437,war
9355,967,war
9355,892,war
9355,971,war
9355,895,war
9355,1184,war
9355,1066,war
9355,1352,war
9355,1294,war
9355,1146,war
9355,1121,war
9355,1044,war
9355,1177,war
9355,1241,war
9355,1332,war
9355,1228,war
9355,1052,war
9355,1190,war
9355,1314,war
9355,1297,war
9355,1081,war
9355,1292,war
9355,1132,war
9356,460,war
9356,789,war
9356,1012,war
9356,1028,war
9356,1023,war
9356,996,war
9356,987,war
9356,806,war
9356,1298,war
9356,1390,war
9356,1305,war
9356,1405,war
9356,1327,war
9356,1205,war
9356,1159,war
9356,1350,war
9356,1289,war
9356,1290,war
9356,1194,war
9356,1381,war
9356,1256,war
9356,1067,war
9356,1299,war
9356,1112,war
9356,1038,war
9356,1342,war
9356,1365,war
9356,1037,war
9357,968,war
9357,507,war
9357,929,war
9357,1139,war
9357,1355,war
9357,1291,war
9357,1113,war
9357,1339,war
9357,1254,war
9357,1253,war
9357,1280,war
9357,1064,war
9357,1283,war
9357,1420,war
9357,1217,war
9357,1045,war
9357,1396,war
9357,1101,war
9357,1427,war
9357,1148,war
9358,958,war
9358,900,war
9358,340,war
9358,1328,war
9358,1319,war
9358,1417,war
9358,1397,war
9358,1363,war
9358,1309,war
9358,1334,war
9358,1162,war
9358,1203,war
9358,1480,war
9358,1465,war
9358,1284,war
9358,1459,war
9358,1173,war
9358,1401,war
9358,1033,war
9358,1243,war
9359,680,war
9359,865,war
9359,1011,war
9359,833,war
9359,683,war
9359,1231,war
9359,1360,war
9359,1353,war
9359,1272,war
9359,1127,war
9359,1376,war
9359,1320,war
9359,1458,war
9359,1206,war
9359,1398,war
9359,1416,war
9359,1389,war
9359,1503,war
9359,1501,war
9359,1144,war
9359,1444,war
9359,1384,war
9360,795,war
9360,935,war
9360,348,war
9360,828,war
9360,1029,war
9360,1499,war
9360,1441,war
9360,1349,war
9360,1430,war
9360,1276,war
9360,1418,war
9360,1344,war
9360,1246,war
9360,1520,war
9360,1364,war
9360,1526,war
9360,1108,war
9360,1413,war
9360,1473,war
9360,1510,war
9360,1455,war
9360,1493,war
9361,878,war
9361,927,war
9361,692,war
9361,894,war
9361,1467,war
9361,1453,war
9361,1317,war
9361,1096,war
9361,1489,war
9361,1240,war
9361,1535,war
9361,1483,war
9361,1566,war
9361,1042,war
9361,1222,war
9361,1182,war
9361,1502,war
9361,1415,war
9361,1539,war
9361,1456,war
9361,1281,war
9362,915,war
9362,867,war
9362,741,war
9362,761,war
9362,1036,war
9362,1120,war
9362,1202,war
9362,1279,war
9362,1588,war
9362,1219,war
9362,1088,war
9362,1476,war
9362,1169,war
9362,1341,war
9362,1200,war
9362,1187,war
9362,1068,war
9362,1558,war
9362,1174,war
9362,1437,war
9362,1057,war
9363,962,war
9363,948,war
9363,961,war
9363,1409,war
9363,1463,war
9363,1249,war
9363,1446,war
9363,1610,war
9363,1563,war
9363,1076,war
9363,1611,war
9363,1615,war
9363,1106,war
9363,1522,war
9363,1431,war
9363,1443,war
9363,1359,war
9363,1423,war
9363,1573,war
9363,1595,war
9364,787,war
9364,970,war
9364,794,war
9364,1155,war
9364,1387,war
9364,1516,war
9364,1585,war
9364,1574,war
9364,1394,war
9364,1087,war
9364,1505,war
9364,1582,war
9364,1575,war
9364,1221,war
9364,1313,war
9364,1073,war
9364,1303,war
9364,1426,war
9364,1422,war
9364,1439,war
9365,983,war
9365,1027,war
9365,1018,war
9365,1172,war
9365,1180,war
9365,1118,war
9365,1257,war
9365,1216,war
9365,1509,war
9365,1488,war
9365,1528,war
9365,1571,war
9365,1235,war
9365,1616,war
9365,1354,war
9365,1084,war
9365,1378,war
9365,1547,war
9365,1557,war
9365,1572,war
9366,860,war
9366,893,war
9366,949,war
9366,847,war
9366,843,war
9366,1600,war
9366,1097,war
9366,1337,war
9366,1462,war
9366,1407,war
9366,1242,war
9366,1239,war
9366,1590,war
9366,1622,war
9366,1577,war
9366,1614,war
9366,1329,war
9366,1060,war
9366,1287,war
9366,1041,war
9366,1593,war
9366,1449,war
9367,871,war
9367,917,war
9367,731,war
9367,1584,war
9367,1142,war
9367,1486,war
9367,1275,war
9367,1508,war
9367,1552,war
9367,1620,war
9367,1340,war
9367,1451,war
9367,1470,war
9367,1116,war
9367,1457,war
9368,653,war
9368,480,war
9368,1345,war
9368,1403,war
9368,1082,war
9368,1218,war
9368,1546,war
9368,1581,war
9368,1333,war
9368,1629,war
9368,1035,war
9368,1191,war
9368,1301,war
9368,1261,war
9369,754,war
9369,823,war
9369,1316,war
9369,1580,war
9369,1399,war
9369,1587,war
9369,1348,war
9369,1495,war
9369,1532,war
9369,1267,war
9369,1393,war
9369,1383,war
9369,1596,war
9369,1323,war
9370,708,war
9370,397,war
9370,1564,war
9370,1429,war
9370,1357,war
9370,1336,war
9370,1529,war
9370,1436,war
9370,1358,war
9370,1209,war
9370,1471,war
9370,1325,war
9370,1519,war
9370,1454,war
9371,1008,war
9371,788,war
9371,1391,war
9371,1277,war
9371,1524,war
9371,1160,war
9371,1568,war
9371,1107,war
9371,1274,war
9371,1369,war
9371,1295,war
9372,899,war
9372,994,war
9372,1599,war
9372,1077,war
9372,1043,war
9372,1039,war
9372,1478,war
9372,1514,war
9372,1260,war
9372,1351,war
9372,1288,war
9373,1015,war
9373,942,war
9373,1606,war
9373,1302,war
9373,1621,war
9373,1196,war
9373,1632,war
9373,1604,war
9373,1419,war
9373,1199,war
9373,1511,war
9374,846,war
9374,1004,war
9374,1051,war
9374,1385,war
9374,1236,war
9374,1408,war
9374,1578,war
9374,1150,war
9374,1432,war
9374,1367,war
9374,1617,war
9375,809,war
9375,1515,war
9375,1494,war
9375,1247,war
9375,1234,war
9375,1472,war
9375,1551,war
9375,1265,war
9375,1214,war
9375,1435,war
9376,852,war
9376,1154,war
9376,1300,war
9376,1412,war
9376,1368,war
9376,1145,war
9376,1490,war
9376,1400,war
9376,1212,war
9376,1594,war
9377,952,war
9377,764,war
9377,1078,war
9377,1544,war
9377,1583,war
9377,1442,war
9377,1450,war
9377,1543,war
9377,1536,war
9377,1326,war
9377,1134,war
9378,1030,war
9378,1633,war
9378,1046,war
9378,1479,war
9378,1433,war
9378,1628,war
9378,1485,war
9378,1567,war
9378,1070,war
9378,1322,war
9378,1366,war
9379,993,war
9379,1048,war
9379,1330,war
9379,1268,war
9379,1445,war
9379,1565,war
9379,1548,war
9379,1521,war
9379,1059,war
9379,1607,war
9380,866,war
9380,1164,war
9380,1318,war
9380,1618,war
9380,1056,war
9380,1058,war
9380,1469,war
9380,1079,war
9380,1193,war
9380,1513,war
9381,880,war
9381,1452,war
9381,1315,war
9381,1481,war
9381,1380,war
9381,1251,war
9381,1375,war
9381,1402,war
9381,1562,war
9381,1273,war
9382,1006,war
9382,1204,war
9382,1569,war
9382,1589,war
9382,1541,war
9382,1625,war
9382,1504,war
9382,1404,war
9382,1138,war
9382,1135,war
9383,926,war
9383,1075,war
9383,1555,war
9383,1475,war
9383,1176,war
9383,1421,war
9383,1109,war
9383,1312,war
9383,1089,war
9383,1466,war
9384,939,war
9384,1356,war
9384,1550,war
9384,1062,war
9384,1104,war
9384,1374,war
9384,1264,war
9384,1414,war
9384,1448,war
9384,1438,war
9385,628,war
9385,1512,war
9385,1425,war
9385,1612,war
9385,1447,war
9385,1561,war
9385,1461,war
9385,1211,war
9385,1099,war
9385,1474,war
9386,960,war
9386,1613,war
9386,1286,war
9386,1213,war
9386,1549,war
9386,1237,war
9386,1090,war
9386,1605,war
9386,1540,war
9386,1307,war
9387,910,war
9387,1410,war
9387,1545,war
9387,1296,war
9387,1111,war
9387,1192,war
9387,1223,war
9387,1609,war
9387,1094,war
9387,1411,war
9388,903,war
9388,1496,war
9388,1072,war
9388,1598,war
9388,1623,war
9388,1388,war
9388,1382,war
9388,1208,war
9388,1335,war
9396,1498,dehydration
9401,1424,dehydration
9433,736,war
9433,278,war
9433,1061,war
9433,1338,war
9433,1608,war
9468,947,war
9468,838,war
9468,1506,war
9468,1054,war
9468,1040,war
9479,639,war
9479,1009,war
9479,1440,war
9479,1592,war
9479,1464,war
9482,920,war
9482,877,war
9482,1560,war
9482,1670,war
9482,1324,war
9482,1659,war
9482,1698,war
9482,1689,war
9482,1201,war
9482,1331,war
9482,1477,war
9482,1603,war
9482,1304,war
9482,1624,war
9483,1482,war
9483,1634,war
9483,1434,war
9483,1676,war
9483,1377,war
9483,1570,war
9483,1662,war
9483,1119,war
9483,1650,war
9483,1278,war
9483,1372,war
9483,1660,war
9483,1728,war
9483,1500,war
9483,1699,war
9484,934,war
9484,783,war
9484,1188,war
9484,1694,war
9484,1640,war
9484,1627,war
9484,1619,war
9484,1737,war
9484,1032,war
9484,1720,war
9484,1753,war
9484,1671,war
9484,1652,war
9484,1705,war
9484,1085,war
9484,1679,war
9485,982,war
9485,1743,war
9485,1661,war
9485,1675,war
9485,1373,war
9485,1556,war
9485,1534,war
9485,1752,war
9485,1684,war
9485,1147,war
9485,1225,war
9485,1224,war
9485,1195,war
9485,1197,war
9486,992,war
9486,1702,war
9486,1533,war
9486,1310,war
9486,1635,war
9486,1714,war
9486,1700,war
9486,1706,war
9486,1674,war
9486,1757,war
9486,1732,war
9486,1487,war
9486,1189,war
9487,21,war
9487,1711,war
9487,1642,war
9487,1151,war
9487,1729,war
9487,1665,war
9487,1733,war
9487,1731,war
9487,1722,war
9487,1306,war
9487,1730,war
9487,1712,war
9488,997,war
9488,1460,war
9488,1530,war
9488,1100,war
9488,1673,war
9488,1638,war
9488,1663,war
9488,1255,war
9488,1507,war
9488,1715,war
9488,1484,war
9489,932,war
9489,1658,war
9489,1527,war
9489,1497,war
9489,1677,war
9489,1220,war
9489,1518,war
9489,1681,war
9489,1131,war
9489,1655,war
9489,1537,war
9490,879,war
9490,1784,war
9490,1734,war
9490,1761,war
9490,1685,war
9490,1379,war
9490,1713,war
9490,1643,war
9490,1597,war
9490,1777,war
9490,1779,war
9490,1697,war
9491,697,war
9491,1386,war
9491,1793,war
9491,1809,war
9491,1347,war
9491,1683,war
9491,1787,war
9491,1576,war
9491,1636,war
9491,1308,war
9491,1782,war
9491,1805,war
9491,1785,war
9492,869,war
9492,1747,war
9492,1756,war
9492,1792,war
9492,1835,war
9492,1829,war
9492,1797,war
9492,1853,war
9492,1854,war
9492,1802,war
9492,1179,war
9492,1808,war
9492,1845,war
9492,1693,war
9492,1115,war
9493,896,war
9493,1873,war
9493,1741,war
9493,1491,war
9493,1343,war
9493,1736,war
9493,1718,war
9493,1117,war
9493,1696,war
9493,1769,war
9493,1517,war
9493,1750,war
9493,1639,war
9493,1745,war
9493,1682,war
9494,991,war
9494,1869,war
9494,1653,war
9494,1542,war
9494,1880,war
9494,1867,war
9494,1282,war
9494,1744,war
9494,1754,war
9494,1644,war
9494,1370,war
9494,1878,war
9494,1691,war
9494,1844,war
9494,1855,war
9495,990,war
9495,1668,war
9495,1586,war
9495,1839,war
9495,1863,war
9495,1759,war
9495,1825,war
9495,1630,war
9495,1772,war
9495,1776,war
9495,1795,war
9495,1843,war
9495,1858,war
9495,1836,war
9496,1019,war
9496,1371,war
9496,1672,war
9496,1591,war
9496,1742,war
9496,1559,war
9496,1285,war
9496,1717,war
9496,1780,war
9496,1664,war
9496,1531,war
9496,1646,war
9496,1882,war
9497,887,war
9497,1746,war
9497,1703,war
9497,1395,war
9497,1774,war
9497,1859,war
9497,1688,war
9497,1755,war
9497,1831,war
9497,1723,war
9497,1626,war
9497,1796,war
9497,1897,war
9497,1669,war
9498,946,war
9498,1137,war
9498,1864,war
9498,1428,war
9498,1704,war
9498,1917,war
9498,1763,war
9498,1821,war
9498,1601,war
9498,1872,war
9498,1892,war
9498,1942,war
9498,1823,war
9498,1850,war
9498,1957,war
9499,200,war
9499,1710,war
9499,1816,war
9499,1554,war
9499,1941,war
9499,1937,war
9499,1801,war
9499,1651,war
9499,1871,war
9499,1927,war
9499,1708,war
9499,1852,war
9499,1976,war
9499,1889,war
9499,1775,war
9500,964,war
9500,2005,war
9500,1930,war
9500,1896,war
9500,1945,war
9500,1948,war
9500,1690,war
9500,1838,war
9500,1996,war
9500,1913,war
9500,1248,war
9500,1833,war
9500,1758,war
9500,1865,war
9500,1947,war
9501,1026,war
9501,1936,war
9501,1686,war
9501,1834,war
9501,1687,war
9501,1707,war
9501,1903,war
9501,1721,war
9501,1870,war
9501,1783,war
9501,1727,war
9502,919,war
9502,1828,war
9502,1800,war
9502,1925,war
9502,1786,war
9502,1812,war
9502,1841,war
9502,1868,war
9502,1979,war
9502,1739,war
9502,1602,war
9503,888,war
9503,1954,war
9503,1921,war
9503,1770,war
9503,1667,war
9503,1963,war
9503,1726,war
9503,1900,war
9503,1822,war
9503,1826,war
9503,1914,war
9504,541,war
9504,1695,war
9504,1810,war
9504,1885,war
9504,1649,war
9504,1997,war
9504,2004,war
9504,1959,war
9504,1877,war
9504,2006,war
9504,1648,war
9505,1010,war
9505,1346,war
9505,2002,war
9505,1901,war
9505,1492,war
9505,1807,war
9505,1186,war
9505,1361,war
9505,1960,war
9505,1738,war
9505,1935,war
9506,819,war
9506,1654,war
9506,1881,war
9506,1938,war
9506,1904,war
9506,1969,war
9506,1983,war
9506,1940,war
9506,1095,war
9506,1907,war
9506,1321,war
9507,1789,war
9507,1949,war
9507,2001,war
9507,1819,war
9507,1895,war
9507,1967,war
9507,1762,war
9507,1955,war
9507,1837,war
9507,1999,war
9508,1778,war
9508,1849,war
9508,1781,war
9508,1406,war
9508,1998,war
9508,1735,war
9508,1847,war
9508,1645,war
9508,1773,war
9508,1977,war
9509,998,war
9509,1965,war
9509,1794,war
9509,1771,war
9509,1814,war
9509,1932,war
9509,1978,war
9509,1751,war
9509,1982,war
9509,2008,war
9509,2000,war
9510,1909,war
9510,1918,war
9510,1958,war
9510,1920,war
9510,1902,war
9510,1719,war
9510,1817,war
9510,1857,war
9510,1990,war
9510,1748,war
9511,1894,war
9511,1890,war
9511,1929,war
9511,1657,war
9511,1799,war
9511,1905,war
9511,1992,war
9511,1114,war
9511,1656,war
9511,1919,war
9512,1951,war
9512,1934,war
9512,1856,war
9512,1987,war
9512,1884,war
9512,1724,war
9512,1637,war
9512,2009,war
9512,1842,war
9513,1961,war
9513,1468,war
9513,1875,war
9513,1815,war
9513,1791,war
9513,1788,war
9513,1804,war
9513,1916,war
9572,1928,dehydration
9621,1007,war
9621,2031,war
9621,1768,war
9621,2014,war
9621,1362,war
9621,2038,war
9621,1553,war
9621,1790,war
9621,2044,war
9621,1986,war
9621,2052,war
9622,2072,war
9622,2098,war
9622,2066,war
9622,2030,war
9622,2108,war
9622,2055,war
9622,2047,war
9622,1876,war
9622,2027,war
9622,2089,war
9623,2023,war
9623,1989,war
9623,1830,war
9623,1981,war
9623,1701,war
9623,2016,war
9623,2090,war
9623,2065,war
9623,2131,war
9623,1525,war
9624,2024,war
9624,2051,war
9624,2029,war
9624,1749,war
9624,1765,war
9624,2019,war
9624,2010,war
9624,2184,war
9624,1263,war
9624,2128,war
9625,2058,war
9625,2083,war
9625,2139,war
9625,1887,war
9625,2117,war
9625,2011,war
9625,2095,war
9625,2111,war
9625,2094,war
9625,2025,war
9626,2107,war
9626,1827,war
9626,2084,war
9626,2180,war
9626,1946,war
9626,1860,war
9626,2099,war
9626,1973,war
9626,1966,war
9626,2069,war
9627,2104,war
9627,1952,war
9627,2136,war
9627,2182,war
9627,2039,war
9627,2146,war
9627,1888,war
9627,2077,war
9627,1766,war
9627,2046,war
9628,2162,war
9628,1893,war
9628,1725,war
9628,1975,war
9628,2157,war
9628,2119,war
9628,2017,war
9628,2078,war
9628,1993,war
9628,2127,war
9629,2168,war
9629,2059,war
9629,2141,war
9629,1931,war
9629,1984,war
9629,2124,war
9629,2088,war
9629,2100,war
9629,1760,war
9629,2125,war
9630,1813,war
9630,2075,war
9630,2148,war
9630,1680,war
9630,2164,war
9630,2053,war
9630,2007,war
9630,1943,war
9630,2076,war
9630,1962,war
9631,2163,war
9631,2152,war
9631,1980,war
9631,1874,war
9631,1811,war
9631,1939,war
9631,2155,war
9631,2113,war
9631,2160,war
9631,2056,war
9632,1259,war
9632,1933,war
9632,1950,war
9632,1985,war
9632,1911,war
9632,2156,war
9632,2158,war
9632,1891,war
9632,2048,war
9632,2110,war
9633,1709,war
9633,2073,war
9633,1647,war
9633,2138,war
9633,2171,war
9633,1579,war
9633,1862,war
9633,2135,war
9633,1861,war
9633,2060,war
9634,1666,war
9634,1767,war
9634,2181,war
9634,2179,war
9634,2170,war
9634,2112,war
9634,2140,war
9634,2064,war
9634,2035,war
9634,2172,war
9635,1063,war
